Dataset_ID,ObservedBy_Person_ID,Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Plant_Nickname,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,NumYs_in_Series,Multiple_Observers,Accum_Prcp,Daylength
'-9999',"'29110,29483,29374'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,500,Flowers or flower buds,2016,4,13,104,2457492,2,2016,4,14,105,2457493,4,2,1,366,47347
"'-9999,3'","'29105,28810,29110,25505,29483,26490,29374,26817'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,500,Flowers or flower buds,2016,4,20,111,2457499,1,2016,4,30,121,2457509,1,8,1,367,48384
"'3,-9999'","'25505,26817,26490,29374,29192,28810'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,500,Flowers or flower buds,2016,5,3,124,2457512,2,2016,5,26,147,2457535,3,8,1,392,50458
'3','25505',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,500,Flowers or flower buds,2016,5,30,151,2457539,1,2016,5,30,151,2457539,3,1,0,445,53568
'3',"'25505,29483'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,500,Flowers or flower buds,2016,6,7,159,2457547,5,2016,6,13,165,2457553,6,3,1,475,53914
'3','25505',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,500,Flowers or flower buds,2016,6,21,173,2457561,2,2016,6,27,179,2457567,3,2,0,484,54259
'3','25505',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,500,Flowers or flower buds,2016,7,4,186,2457574,4,2016,7,4,186,2457574,3,1,0,500,53914
'3','25505',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,500,Flowers or flower buds,2016,7,12,194,2457582,5,2016,7,12,194,2457582,6,1,0,513,53568
'-9999','26490',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,500,Flowers or flower buds,2016,7,21,203,2457591,3,2016,7,21,203,2457591,4,1,0,519,52531
"'-9999,3'","'26490,28810,30821'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,500,Flowers or flower buds,2016,8,28,241,2457629,6,2016,9,2,246,2457634,3,2,1,574,47002
'-9999','31240',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,500,Flowers or flower buds,2016,10,25,299,2457687,2,2016,10,25,299,2457687,6,1,0,751,37325
'-9999','26490',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,500,Flowers or flower buds,2016,4,10,101,2457489,1,2016,4,10,101,2457489,1,1,0,358,46656
'-9999',"'29483,29374'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,500,Flowers or flower buds,2016,4,13,104,2457492,2,2016,4,14,105,2457493,1,2,1,366,47347
'3','29483',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,500,Flowers or flower buds,2016,4,18,109,2457497,3,2016,4,18,109,2457497,1,1,0,366,48038
"'-9999,3'","'29105,28810,25556,25865,25505,29483,26817,29374,30408,29192,26490,30552'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,500,Flowers or flower buds,2016,4,20,111,2457499,1,2016,6,3,155,2457543,4,24,1,367,48384
"'3,-9999'","'29483,25556,25865,25505'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,500,Flowers or flower buds,2016,6,8,160,2457548,1,2016,6,16,168,2457556,3,4,1,479,53914
"'3,-9999'","'25505,25556,28810'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,500,Flowers or flower buds,2016,6,21,173,2457561,2,2016,7,4,186,2457574,1,5,1,484,54259
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,500,Flowers or flower buds,2016,7,8,190,2457578,1,2016,7,8,190,2457578,3,1,0,509,53914
"'3,-9999'","'25505,25556,26490'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,500,Flowers or flower buds,2016,7,12,194,2457582,1,2016,7,21,203,2457591,4,4,1,513,53568
"'-9999,3'","'26490,28810,30821'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,500,Flowers or flower buds,2016,8,28,241,2457629,6,2016,9,2,246,2457634,3,2,1,574,47002
'-9999','30821',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,500,Flowers or flower buds,2016,10,2,276,2457664,5,2016,10,2,276,2457664,2,1,0,635,41126
'-9999','29105',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,501,Open flowers,2016,4,20,111,2457499,1,2016,4,20,111,2457499,1,1,0,367,48384
"'3,-9999'","'25505,29483,26817,26490,29105'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,501,Open flowers,2016,4,23,114,2457502,2,2016,4,25,116,2457504,3,3,1,370,48730
"'3,-9999'","'25505,26490'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,501,Open flowers,2016,4,29,120,2457508,1,2016,4,30,121,2457509,1,2,1,379,49766
'3','25505',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,501,Open flowers,2016,5,3,124,2457512,2,2016,5,3,124,2457512,5,1,0,392,50458
"'-9999,3'","'26490,29374,25505,29192,26817,28810'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,501,Open flowers,2016,5,9,130,2457518,1,2016,5,17,138,2457526,4,4,1,414,51149
'3','25505',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,501,Open flowers,2016,5,23,144,2457532,2,2016,5,23,144,2457532,3,1,0,420,52877
'3','25505',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,501,Open flowers,2016,5,30,151,2457539,1,2016,5,30,151,2457539,3,1,0,445,53568
'3','25505',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,501,Open flowers,2016,6,7,159,2457547,5,2016,6,7,159,2457547,1,1,0,475,53914
'3','25505',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,501,Open flowers,2016,6,13,165,2457553,5,2016,6,13,165,2457553,6,1,0,480,54259
'3','25505',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,501,Open flowers,2016,6,21,173,2457561,2,2016,6,27,179,2457567,3,2,0,484,54259
'3','25505',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,501,Open flowers,2016,7,4,186,2457574,4,2016,7,4,186,2457574,3,1,0,500,53914
'3','25505',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,501,Open flowers,2016,7,12,194,2457582,5,2016,7,12,194,2457582,6,1,0,513,53568
'-9999','30821',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,501,Open flowers,2016,9,2,246,2457634,5,2016,9,2,246,2457634,3,1,0,575,46310
'-9999','29105',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,12843*D Yellow birch,501,Open flowers,2016,4,20,111,2457499,1,2016,4,20,111,2457499,1,1,0,367,48384
"'3,-9999'","'25505,29483,26817,26490,29105'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,12843*D Yellow birch,501,Open flowers,2016,4,23,114,2457502,2,2016,4,25,116,2457504,3,3,1,370,48730
"'3,-9999'","'25505,26490'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,12843*D Yellow birch,501,Open flowers,2016,4,29,120,2457508,1,2016,4,30,121,2457509,1,2,1,379,49766
"'3,-9999'","'25505,26817,26490,29374,29192,30408'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,12843*D Yellow birch,501,Open flowers,2016,5,3,124,2457512,2,2016,5,23,144,2457532,3,8,1,392,50458
'3','25505',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,12843*D Yellow birch,501,Open flowers,2016,5,30,151,2457539,4,2016,5,30,151,2457539,3,1,0,445,53568
'3','25505',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,12843*D Yellow birch,501,Open flowers,2016,6,7,159,2457547,5,2016,6,7,159,2457547,1,1,0,475,53914
"'3,-9999'","'25505,26490'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,12843*D Yellow birch,501,Open flowers,2016,6,13,165,2457553,5,2016,7,12,194,2457582,6,5,1,480,54259
'-9999','26490',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,12843*D Yellow birch,501,Open flowers,2016,7,21,203,2457591,2,2016,7,21,203,2457591,4,1,0,519,52531
'-9999','30821',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,12843*D Yellow birch,501,Open flowers,2016,9,2,246,2457634,11,2016,9,2,246,2457634,3,1,0,575,46310
"'-9999,3'","'29105,28810,29110,25556,25505,29483,26490,26817,29374,30408,29192'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,12843*E Yellow birch,501,Open flowers,2016,4,20,111,2457499,1,2016,5,25,146,2457534,1,18,1,367,48384
'3','25505',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,12843*E Yellow birch,501,Open flowers,2016,5,30,151,2457539,4,2016,5,30,151,2457539,3,1,0,445,53568
'3','25505',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,12843*E Yellow birch,501,Open flowers,2016,6,7,159,2457547,5,2016,6,7,159,2457547,1,1,0,475,53914
"'3,-9999'","'25505,25556'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,12843*E Yellow birch,501,Open flowers,2016,6,13,165,2457553,5,2016,6,16,168,2457556,3,2,1,480,54259
"'3,-9999'","'25505,25556,28810'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,12843*E Yellow birch,501,Open flowers,2016,6,21,173,2457561,2,2016,7,4,186,2457574,3,5,1,484,54259
"'-9999,3'","'25556,25505'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,12843*E Yellow birch,501,Open flowers,2016,7,8,190,2457578,1,2016,7,12,194,2457582,6,2,1,509,53914
'-9999','26490',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,12843*E Yellow birch,501,Open flowers,2016,8,28,241,2457629,6,2016,8,28,241,2457629,5,1,0,574,47002
'-9999','29105',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,501,Open flowers,2016,4,20,111,2457499,1,2016,4,20,111,2457499,1,1,0,367,48384
"'3,-9999'","'25505,29483,26490,26817,29105'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,501,Open flowers,2016,4,23,114,2457502,2,2016,4,25,116,2457504,3,3,1,370,48730
"'3,-9999'","'25505,26490'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,501,Open flowers,2016,4,29,120,2457508,1,2016,4,30,121,2457509,1,2,1,379,49766
"'3,-9999'","'25505,26817,26490,29192,28810,30408'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,501,Open flowers,2016,5,3,124,2457512,2,2016,5,23,144,2457532,3,8,1,392,50458
'3','25505',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,501,Open flowers,2016,5,30,151,2457539,1,2016,5,30,151,2457539,3,1,0,445,53568
'3','25505',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,501,Open flowers,2016,6,7,159,2457547,5,2016,6,7,159,2457547,1,1,0,475,53914
'3','25505',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,501,Open flowers,2016,6,13,165,2457553,5,2016,6,13,165,2457553,6,1,0,480,54259
'3','25505',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,501,Open flowers,2016,6,21,173,2457561,2,2016,6,27,179,2457567,3,2,0,484,54259
'3','25505',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,501,Open flowers,2016,7,4,186,2457574,4,2016,7,4,186,2457574,3,1,0,500,53914
'3','25505',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,501,Open flowers,2016,7,12,194,2457582,5,2016,7,12,194,2457582,6,1,0,513,53568
'-9999','26490',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,501,Open flowers,2016,7,21,203,2457591,3,2016,7,21,203,2457591,4,1,0,519,52531
"'-9999,3'","'26490,28810,30821'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,501,Open flowers,2016,8,28,241,2457629,6,2016,9,2,246,2457634,3,2,1,574,47002
'-9999','29105',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,501,Open flowers,2016,4,20,111,2457499,1,2016,4,20,111,2457499,1,1,0,367,48384
"'3,-9999'","'25505,29483,29374,26817,29105,25865,25556,28810,30408'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,501,Open flowers,2016,4,23,114,2457502,2,2016,4,30,121,2457509,1,7,1,370,48730
"'3,-9999'","'25505,25556,25865,26490,29374,26817,29192,28810,30408'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,501,Open flowers,2016,5,3,124,2457512,2,2016,5,25,146,2457534,1,9,1,392,50458
"'3,-9999'","'30408,25505,25556'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,501,Open flowers,2016,5,29,150,2457538,3,2016,6,2,154,2457542,5,3,1,423,53568
"'-9999,3'","'25556,25865,25505'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,501,Open flowers,2016,6,9,161,2457549,1,2016,6,16,168,2457556,3,3,1,479,54259
"'3,-9999'","'25505,25556,28810'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,501,Open flowers,2016,6,21,173,2457561,2,2016,7,4,186,2457574,1,5,1,484,54259
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,501,Open flowers,2016,7,8,190,2457578,1,2016,7,8,190,2457578,3,1,0,509,53914
"'3,-9999'","'25505,25556'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,501,Open flowers,2016,7,12,194,2457582,1,2016,7,18,200,2457588,3,3,1,513,53568
"'-9999,3'","'26490,28810,30821'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,501,Open flowers,2016,8,28,241,2457629,6,2016,9,2,246,2457634,3,2,1,574,47002
"'3,-9999'","'25505,29483,26817,26490,29105'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,502,Pollen release (flowers),2016,4,23,114,2457502,2,2016,4,25,116,2457504,3,3,1,370,48730
'3',"'25505,30408'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,502,Pollen release (flowers),2016,4,29,120,2457508,1,2016,4,30,121,2457509,1,2,1,379,49766
"'-9999,3'","'26490,29374,25505,29192,26817,28810'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,502,Pollen release (flowers),2016,5,9,130,2457518,1,2016,5,17,138,2457526,4,4,1,414,51149
'3','29483',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,502,Pollen release (flowers),2016,6,8,160,2457548,1,2016,6,8,160,2457548,5,1,0,479,53914
'3','30408',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,12843*D Yellow birch,502,Pollen release (flowers),2016,4,30,121,2457509,2,2016,4,30,121,2457509,1,1,0,379,49766
"'3,-9999'","'25505,26817,26490,29374,29192,30408'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,12843*D Yellow birch,502,Pollen release (flowers),2016,5,3,124,2457512,2,2016,5,21,142,2457530,5,5,1,392,50458
'3','29483',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,12843*D Yellow birch,502,Pollen release (flowers),2016,6,8,160,2457548,1,2016,6,8,160,2457548,5,1,0,479,53914
"'3,-9999'","'25505,29483,26490,29374,26817,29105,25556,28810'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,12843*E Yellow birch,502,Pollen release (flowers),2016,4,23,114,2457502,2,2016,4,30,121,2457509,1,6,1,370,48730
"'3,-9999'","'25505,25556,26490,29374,26817,29192,28810,30408'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,12843*E Yellow birch,502,Pollen release (flowers),2016,5,3,124,2457512,2,2016,5,25,146,2457534,1,9,1,392,50458
'3','29483',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,12843*E Yellow birch,502,Pollen release (flowers),2016,6,8,160,2457548,1,2016,6,8,160,2457548,1,1,0,479,53914
"'-9999,3'","'26490,26817,29105,25505'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,502,Pollen release (flowers),2016,4,24,115,2457503,1,2016,4,25,116,2457504,3,2,1,371,49075
'3','30408',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,502,Pollen release (flowers),2016,4,30,121,2457509,2,2016,4,30,121,2457509,1,1,0,379,49766
"'3,-9999'","'25505,26817,26490,29192,28810,30408'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,502,Pollen release (flowers),2016,5,3,124,2457512,2,2016,5,23,144,2457532,3,6,1,392,50458
'3','29483',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,502,Pollen release (flowers),2016,6,8,160,2457548,1,2016,6,8,160,2457548,5,1,0,479,53914
'-9999','25865',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,502,Pollen release (flowers),2016,4,14,105,2457493,1,2016,4,14,105,2457493,1,1,0,366,47347
"'-9999,3'","'25865,25556,25505,29483,29374,26817,29105,28810,30408'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,502,Pollen release (flowers),2016,4,21,112,2457500,1,2016,4,30,121,2457509,1,8,1,367,48384
"'3,-9999'","'25505,25556,25865,26490,29374,26817,29192,28810,30408'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,502,Pollen release (flowers),2016,5,3,124,2457512,2,2016,5,25,146,2457534,1,9,1,392,50458
"'3,-9999'","'30408,25505,25556'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,502,Pollen release (flowers),2016,5,29,150,2457538,3,2016,6,2,154,2457542,5,2,1,423,53568
"'3,-9999'","'29483,25556'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,502,Pollen release (flowers),2016,6,8,160,2457548,1,2016,6,9,161,2457549,4,2,1,479,53914
"'-9999,3'","'30821,25505,28810,26490'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,504,Recent fruit or seed drop,2016,8,21,234,2457622,8,2016,9,2,246,2457634,18,4,1,556,48384
'3','31726',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,504,Recent fruit or seed drop,2016,9,24,268,2457656,4,2016,9,24,268,2457656,11,1,0,604,42509
'3','28810',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,504,Recent fruit or seed drop,2016,10,7,281,2457669,2,2016,10,7,281,2457669,3,1,0,635,40090
'3','28810',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,504,Recent fruit or seed drop,2016,10,23,297,2457685,4,2016,10,23,297,2457685,2,1,0,751,37325
'-9999','26490',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,12843*D Yellow birch,504,Recent fruit or seed drop,2016,7,4,186,2457574,7,2016,7,4,186,2457574,8,1,0,500,53914
'-9999','30821',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,12843*D Yellow birch,504,Recent fruit or seed drop,2016,8,21,234,2457622,12,2016,8,21,234,2457622,7,1,0,556,48384
