ObservedBy_Person_ID,Partner_Group,Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Plant_Nickname,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,NumYs_in_Series,NumDays_in_Series,Multiple_Observers,Multiple_FirstY
'34731',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",504,Recent fruit or seed drop,2019,6,9,160,2458644,1,2019,6,9,160,2458644,5,1,1,0,1
'34731',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",504,Recent fruit or seed drop,2019,6,27,178,2458662,3,2019,6,27,178,2458662,3,1,1,0,1
'34731',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,"1199*D, Tree 5",516,Fruits,2019,4,27,117,2458601,2,2019,4,27,117,2458601,1,1,1,0,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,"1199*D, Tree 5",516,Fruits,2019,5,26,146,2458630,2,2019,5,26,146,2458630,1,1,1,0,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,"1199*D, Tree 5",516,Fruits,2019,6,1,152,2458636,2,2019,6,1,152,2458636,2,1,1,0,1
"'29483,30377,34731'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,"1199*D, Tree 5",516,Fruits,2019,6,4,155,2458639,1,2019,6,9,160,2458644,6,4,6,1,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,"1199*D, Tree 5",516,Fruits,2019,6,16,167,2458651,1,2019,6,22,173,2458657,2,2,7,0,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,"1199*D, Tree 5",516,Fruits,2019,6,30,181,2458665,3,2019,6,30,181,2458665,4,1,1,0,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,"1199*D, Tree 5",516,Fruits,2019,7,7,188,2458672,1,2019,7,7,188,2458672,1,1,1,0,1
'34731',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",516,Fruits,2019,4,27,117,2458601,2,2019,4,27,117,2458601,1,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",516,Fruits,2019,5,15,135,2458619,3,2019,5,15,135,2458619,2,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",516,Fruits,2019,5,22,142,2458626,1,2019,5,22,142,2458626,2,1,1,0,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",516,Fruits,2019,5,26,146,2458630,1,2019,5,26,146,2458630,1,1,1,0,1
"'25556,29483,31858,25505,47328,30377,34731,46526'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",516,Fruits,2019,5,30,150,2458634,2,2019,6,12,163,2458647,3,9,14,1,1
"'31858,25505,25556,47328,30377,46526,47011,47191,34731'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",516,Fruits,2019,6,16,167,2458651,1,2019,7,5,186,2458670,1,9,20,1,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",516,Fruits,2019,7,7,188,2458672,1,2019,7,7,188,2458672,1,1,1,0,1
'43399',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",516,Fruits,2019,9,29,272,2458756,2,2019,9,29,272,2458756,4,1,1,0,1
"'43399,43735,34731'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",516,Fruits,2019,5,4,124,2458608,1,2019,5,5,125,2458609,1,2,2,1,1
"'34557,25556'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",516,Fruits,2019,5,13,133,2458617,1,2019,5,15,135,2458619,3,2,3,1,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",516,Fruits,2019,5,22,142,2458626,3,2019,5,22,142,2458626,2,1,1,0,1
"'19414,47066,47191,31858'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",516,Fruits,2019,5,25,145,2458629,1,2019,5,26,146,2458630,1,2,2,1,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",516,Fruits,2019,5,30,150,2458634,2,2019,5,30,150,2458634,1,1,1,0,1
"'31858,47066,25505,47328,29483,25556,30377,46947,46526,34731'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",516,Fruits,2019,6,1,152,2458636,1,2019,6,12,163,2458647,2,8,12,1,1
"'31858,25505,47328,30377,25556,47011'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",516,Fruits,2019,6,16,167,2458651,1,2019,6,24,175,2458659,3,5,9,1,1
'46526',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",516,Fruits,2019,6,30,181,2458665,1,2019,6,30,181,2458665,4,1,1,0,1
'46526',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",516,Fruits,2019,7,5,186,2458670,1,2019,7,5,186,2458670,1,1,1,0,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",516,Fruits,2019,7,7,188,2458672,1,2019,7,7,188,2458672,1,1,1,0,1
'43399',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",516,Fruits,2019,9,29,272,2458756,2,2019,9,29,272,2458756,4,1,1,0,1
'43399',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,"1199*J, Tree 1",516,Fruits,2019,5,21,141,2458625,2,2019,5,21,141,2458625,1,1,1,0,1
"'47328,43735,47191,31858'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,"1199*J, Tree 1",516,Fruits,2019,5,24,144,2458628,2,2019,5,26,146,2458630,1,2,3,1,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,"1199*J, Tree 1",516,Fruits,2019,6,1,152,2458636,2,2019,6,1,152,2458636,2,1,1,0,1
'29483',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,"1199*J, Tree 1",516,Fruits,2019,6,4,155,2458639,1,2019,6,4,155,2458639,2,1,1,0,1
"'46947,30377,31858'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,"1199*J, Tree 1",516,Fruits,2019,6,8,159,2458643,2,2019,6,9,160,2458644,6,2,2,1,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,"1199*J, Tree 1",516,Fruits,2019,6,16,167,2458651,1,2019,6,22,173,2458657,2,2,7,0,1
"'34731,31858'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,"1199*J, Tree 1",516,Fruits,2019,6,27,178,2458662,3,2019,6,30,181,2458665,4,2,4,1,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,"1199*J, Tree 1",516,Fruits,2019,7,7,188,2458672,1,2019,7,7,188,2458672,1,1,1,0,1
'47328',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,"1199*J, Tree 1",516,Fruits,2019,8,20,232,2458716,1,2019,8,21,233,2458717,3,2,2,0,1
'25505',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,"1199*J, Tree 1",516,Fruits,2019,9,22,265,2458749,1,2019,9,22,265,2458749,2,1,1,0,1
"'43399,31858'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,"1199*J, Tree 1",516,Fruits,2019,9,29,272,2458756,5,2019,10,3,276,2458760,1,2,5,1,1
'34557',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",516,Fruits,2019,5,13,133,2458617,1,2019,5,13,133,2458617,2,1,1,0,1
'47328',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",516,Fruits,2019,5,24,144,2458628,2,2019,5,24,144,2458628,2,1,1,0,1
'47328',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",516,Fruits,2019,6,3,154,2458638,2,2019,6,3,154,2458638,1,1,1,0,1
"'29483,30377,34731,31858,47328'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",516,Fruits,2019,6,6,157,2458641,2,2019,6,14,165,2458649,1,4,9,1,1
'25505',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",516,Fruits,2019,6,17,168,2458652,1,2019,6,17,168,2458652,4,1,1,0,1
'34731',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",516,Fruits,2019,6,27,178,2458662,3,2019,6,27,178,2458662,3,1,1,0,1
'26122',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",371,Breaking leaf buds,2019,4,19,109,2458593,1,2019,4,19,109,2458593,14,1,1,0,1
'46197',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",371,Breaking leaf buds,2019,5,8,128,2458612,5,2019,5,8,128,2458612,1,1,1,0,1
"'46197,34148,34145'",Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",371,Breaking leaf buds,2019,5,20,140,2458624,3,2019,5,27,147,2458631,4,2,8,1,1
'46197',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",371,Breaking leaf buds,2019,6,8,159,2458643,4,2019,6,8,159,2458643,1,1,1,0,1
'46197',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",371,Breaking leaf buds,2019,6,22,173,2458657,5,2019,6,22,173,2458657,5,1,1,0,1
'46197',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",371,Breaking leaf buds,2019,7,4,185,2458669,2,2019,7,4,185,2458669,1,1,1,0,1
"'46197,19414'",Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",371,Breaking leaf buds,2019,7,28,209,2458693,3,2019,8,17,229,2458713,4,3,21,1,1
'46935',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",390,Ripe fruits,2019,9,5,248,2458732,3,2019,9,5,248,2458732,4,1,1,0,0
'34757',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",467,Increasing leaf size,2019,4,18,108,2458592,4,2019,4,18,108,2458592,1,1,1,0,1
"'26122,46197'",Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",467,Increasing leaf size,2019,4,25,115,2458599,6,2019,5,8,128,2458612,1,3,14,1,1
"'19414,34145'",Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",467,Increasing leaf size,2019,5,11,131,2458615,2,2019,5,14,134,2458618,3,2,4,1,1
"'34148,34145,46197,26122'",Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",467,Increasing leaf size,2019,5,20,140,2458624,3,2019,5,31,151,2458635,3,3,12,1,1
"'34956,46197'",Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",467,Increasing leaf size,2019,6,4,155,2458639,1,2019,6,8,159,2458643,1,2,5,1,1
'46197',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",467,Increasing leaf size,2019,6,22,173,2458657,5,2019,6,22,173,2458657,5,1,1,0,1
'46197',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",467,Increasing leaf size,2019,7,4,185,2458669,2,2019,7,4,185,2458669,1,1,1,0,1
"'46197,19414'",Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",467,Increasing leaf size,2019,7,28,209,2458693,3,2019,8,17,229,2458713,4,3,21,1,1
'46197',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",471,Falling leaves,2019,10,5,278,2458762,2,2019,10,5,278,2458762,1,1,1,0,1
"'49389,49379,26122,19414,46935,46197,50784,34956'",Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",471,Falling leaves,2019,10,12,285,2458769,6,2019,11,9,313,2458797,6,10,29,1,1
'34757',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",483,Leaves,2019,4,18,108,2458592,4,2019,4,18,108,2458592,1,1,1,0,1
"'26122,46197,19414,34145,34148,34956'",Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",483,Leaves,2019,4,25,115,2458599,6,2019,8,31,243,2458727,2,27,129,1,1
"'46935,49389,26122,49379,46197,50376,19414'",Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",483,Leaves,2019,9,5,248,2458732,3,2019,10,19,292,2458776,1,17,45,1,1
"'46935,50784,49379'",Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",483,Leaves,2019,10,24,297,2458781,4,2019,10,29,302,2458786,4,3,6,1,1
'49379',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",483,Leaves,2019,11,9,313,2458797,7,2019,11,9,313,2458797,6,1,1,0,1
'46935',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",498,Colored leaves,2019,10,5,278,2458762,2,2019,10,5,278,2458762,1,1,1,0,1
"'49389,49379,26122,19414,46935,46197,50784,34956'",Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",498,Colored leaves,2019,10,12,285,2458769,6,2019,11,9,313,2458797,6,10,29,1,1
'26122',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",500,Flowers or flower buds,2019,3,30,89,2458573,5,2019,3,30,89,2458573,2,1,1,0,0
'19414',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",504,Recent fruit or seed drop,2019,7,28,209,2458693,3,2019,7,28,209,2458693,10,1,1,0,1
"'26122,34145'",Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",504,Recent fruit or seed drop,2019,8,21,233,2458717,4,2019,8,31,243,2458727,2,3,11,1,1
'46935',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",504,Recent fruit or seed drop,2019,9,5,248,2458732,3,2019,9,5,248,2458732,4,1,1,0,1
'26122',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",504,Recent fruit or seed drop,2019,9,11,254,2458738,2,2019,9,11,254,2458738,3,1,1,0,1
'46935',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",504,Recent fruit or seed drop,2019,9,17,260,2458744,3,2019,9,17,260,2458744,3,1,1,0,1
'46935',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,Plantae,92209,"689-2010*A, Tree 7",504,Recent fruit or seed drop,2019,9,24,267,2458751,3,2019,9,24,267,2458751,3,1,1,0,1
'34145',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,"1323-82*A, Tree 1",371,Breaking leaf buds,2019,4,1,91,2458575,2,2019,4,1,91,2458575,6,1,1,0,1
"'46417,26122,34757'",Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,"1323-82*A, Tree 1",371,Breaking leaf buds,2019,4,14,104,2458588,7,2019,4,17,107,2458591,2,2,4,1,1
"'26122,19414,46197'",Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,"1323-82*A, Tree 1",371,Breaking leaf buds,2019,4,25,115,2458599,6,2019,5,8,128,2458612,1,3,14,1,1
'34757',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,"1323-82*A, Tree 1",371,Breaking leaf buds,2019,5,15,135,2458619,1,2019,5,15,135,2458619,2,1,1,0,1
"'46197,34148,34145'",Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,"1323-82*A, Tree 1",371,Breaking leaf buds,2019,5,20,140,2458624,3,2019,5,27,147,2458631,4,2,8,1,1
'46197',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,"1323-82*A, Tree 1",371,Breaking leaf buds,2019,6,8,159,2458643,4,2019,6,8,159,2458643,1,1,1,0,1
'46197',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,"1323-82*A, Tree 1",371,Breaking leaf buds,2019,6,22,173,2458657,5,2019,6,22,173,2458657,5,1,1,0,1
'46197',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,"1323-82*A, Tree 1",371,Breaking leaf buds,2019,7,4,185,2458669,2,2019,7,4,185,2458669,1,1,1,0,1
"'46197,19414'",Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,"1323-82*A, Tree 1",371,Breaking leaf buds,2019,7,28,209,2458693,3,2019,8,17,229,2458713,4,3,21,1,1
'46417',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,87757,"17538*A, Tree 10",371,Breaking leaf buds,2019,4,14,104,2458588,3,2019,4,14,104,2458588,5,1,1,0,1
"'46423,26122,19414,46197,34145'",Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,87757,"17538*A, Tree 10",371,Breaking leaf buds,2019,4,23,113,2458597,4,2019,5,14,134,2458618,3,8,22,1,1
"'46197,34148'",Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,87757,"17538*A, Tree 10",371,Breaking leaf buds,2019,5,20,140,2458624,3,2019,5,27,147,2458631,4,2,8,1,1
'46197',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,87757,"17538*A, Tree 10",371,Breaking leaf buds,2019,6,8,159,2458643,5,2019,6,8,159,2458643,1,1,1,0,1
'46197',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,87757,"17538*A, Tree 10",371,Breaking leaf buds,2019,6,22,173,2458657,5,2019,6,22,173,2458657,5,1,1,0,1
'46197',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,87757,"17538*A, Tree 10",371,Breaking leaf buds,2019,7,4,185,2458669,2,2019,7,4,185,2458669,1,1,1,0,1
"'46197,19414,28846'",Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,87757,"17538*A, Tree 10",371,Breaking leaf buds,2019,7,28,209,2458693,3,2019,8,17,229,2458713,4,3,21,1,1
