ObservedBy_Person_ID,Partner_Group,Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Plant_Nickname,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,NumYs_in_Series,NumDays_in_Series,Multiple_Observers,Multiple_FirstY
'30377',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,"12651*I, Tree 9",504,Recent fruit or seed drop,2016,11,27,332,2457720,2,2016,11,27,332,2457720,7,1,1,0,1
"'19414,30176'",Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,"12651*I, Tree 9",516,Fruits,2016,6,1,153,2457541,1,2016,6,2,154,2457542,5,2,2,1,1
"'30717,19414,26122'",Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,"12651*I, Tree 9",516,Fruits,2016,6,14,166,2457554,5,2016,6,27,179,2457567,9,3,14,1,1
'30982',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,"12651*I, Tree 9",516,Fruits,2016,7,7,189,2457577,1,2016,7,7,189,2457577,12,1,1,0,1
'26122',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,"12651*I, Tree 9",516,Fruits,2016,8,7,220,2457608,19,2016,8,7,220,2457608,9,1,1,0,1
"'30377,26122,19414,29482'",Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,"12651*I, Tree 9",516,Fruits,2016,9,3,247,2457635,18,2016,9,18,262,2457650,3,5,16,1,1
'30197',Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,"12651*I, Tree 9",516,Fruits,2016,10,17,291,2457679,1,2016,10,17,291,2457679,3,1,1,0,1
"'29262,28810,26428,29105,29374,24475,30408,28846'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,"19804*A, Tree 2",371,Breaking leaf buds,2016,4,20,111,2457499,4,2016,5,9,130,2457518,4,8,20,1,0
"'28810,29262,26428,29374,30408,28846'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,"7141*A, Tree 3",371,Breaking leaf buds,2016,4,20,111,2457499,4,2016,5,9,130,2457518,1,9,20,1,1
"'30522,28810,30408'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,"7141*A, Tree 3",371,Breaking leaf buds,2016,5,27,148,2457536,6,2016,5,29,150,2457538,2,2,3,1,1
"'29374,28846,26490,19414,28810,29262,26428,29105,24475,30408'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",371,Breaking leaf buds,2016,4,14,105,2457493,3,2016,5,9,130,2457518,4,12,26,1,1
'30215',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",371,Breaking leaf buds,2016,5,15,136,2457524,2,2016,5,15,136,2457524,2,1,1,0,1
'30408',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",371,Breaking leaf buds,2016,5,29,150,2457538,1,2016,5,29,150,2457538,2,1,1,0,1
'28810',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,"19804*A, Tree 2",390,Ripe fruits,2016,8,27,240,2457628,1,2016,8,27,240,2457628,11,1,1,0,1
'28810',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,"19804*A, Tree 2",390,Ripe fruits,2016,9,8,252,2457640,1,2016,9,8,252,2457640,3,1,1,0,1
"'30617,19414,28846,28810,31726,31237'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,"19804*A, Tree 2",390,Ripe fruits,2016,9,18,262,2457650,2,2016,10,30,304,2457692,10,16,43,1,1
'28810',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,"19804*A, Tree 2",390,Ripe fruits,2016,11,10,315,2457703,1,2016,11,10,315,2457703,3,1,1,0,1
'28810',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,"19804*A, Tree 2",390,Ripe fruits,2016,12,1,336,2457724,13,2016,12,1,336,2457724,-9999,1,1,0,1
'28810',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,"7141*A, Tree 3",390,Ripe fruits,2016,8,27,240,2457628,1,2016,8,27,240,2457628,11,1,1,0,1
"'30617,19414,28846,28810,31237'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,"7141*A, Tree 3",390,Ripe fruits,2016,9,18,262,2457650,7,2016,12,1,336,2457724,-9999,22,75,1,1
'28810',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",390,Ripe fruits,2016,9,8,252,2457640,1,2016,9,8,252,2457640,3,1,1,0,1
"'30617,28846,28810'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",390,Ripe fruits,2016,9,18,262,2457650,2,2016,9,23,267,2457655,1,2,6,1,1
"'28846,28810,31237,30617'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",390,Ripe fruits,2016,9,30,274,2457662,6,2016,11,10,315,2457703,2,14,42,1,1
"'28846,19414,28810'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",390,Ripe fruits,2016,11,13,318,2457706,1,2016,12,1,336,2457724,-9999,4,19,1,1
'26428',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,"19804*A, Tree 2",467,Increasing leaf size,2016,4,28,119,2457507,4,2016,4,28,119,2457507,2,1,1,0,1
"'29262,28846,26428,28810,30555,30408,30638,26398,30522'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,"19804*A, Tree 2",467,Increasing leaf size,2016,5,1,122,2457510,1,2016,5,29,150,2457538,2,9,29,1,1
'30642',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,"19804*A, Tree 2",467,Increasing leaf size,2016,6,4,156,2457544,2,2016,6,4,156,2457544,6,1,1,0,1
'26428',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,"7141*A, Tree 3",467,Increasing leaf size,2016,4,28,119,2457507,4,2016,4,28,119,2457507,2,1,1,0,1
"'29262,28846,28810,26428,30555,30408,30522'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,"7141*A, Tree 3",467,Increasing leaf size,2016,5,1,122,2457510,1,2016,5,29,150,2457538,2,10,29,1,1
'30642',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,"7141*A, Tree 3",467,Increasing leaf size,2016,6,4,156,2457544,2,2016,6,4,156,2457544,6,1,1,0,1
'26428',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",467,Increasing leaf size,2016,4,21,112,2457500,1,2016,4,21,112,2457500,1,1,1,0,1
"'28810,29105,26428'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",467,Increasing leaf size,2016,4,24,115,2457503,2,2016,4,28,119,2457507,2,2,5,1,1
"'29262,28846,28810'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",467,Increasing leaf size,2016,5,1,122,2457510,1,2016,5,4,125,2457513,9,3,4,1,1
"'30215,26428,28810,30408,30522'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",467,Increasing leaf size,2016,5,15,136,2457524,2,2016,5,29,150,2457538,2,7,15,1,1
'30642',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",467,Increasing leaf size,2016,6,4,156,2457544,2,2016,6,4,156,2457544,11,1,1,0,1
'30215',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",467,Increasing leaf size,2016,6,26,178,2457566,3,2016,6,26,178,2457566,1,1,1,0,1
'30215',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",467,Increasing leaf size,2016,7,11,193,2457581,3,2016,7,11,193,2457581,6,1,1,0,1
'28810',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,"19804*A, Tree 2",471,Falling leaves,2016,9,8,252,2457640,1,2016,9,8,252,2457640,3,1,1,0,1
"'29105,30617'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,"19804*A, Tree 2",471,Falling leaves,2016,9,16,260,2457648,5,2016,9,18,262,2457650,4,2,3,1,1
"'28810,31726'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,"19804*A, Tree 2",471,Falling leaves,2016,9,23,267,2457655,1,2016,9,24,268,2457656,6,2,2,1,1
"'28810,31237,28846,30617'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,"19804*A, Tree 2",471,Falling leaves,2016,10,7,281,2457669,2,2016,10,30,304,2457692,10,11,24,1,1
'28810',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,"19804*A, Tree 2",471,Falling leaves,2016,11,10,315,2457703,1,2016,11,10,315,2457703,3,1,1,0,1
'19414',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,"19804*A, Tree 2",471,Falling leaves,2016,11,18,323,2457711,4,2016,11,18,323,2457711,13,1,1,0,1
'28810',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,"7141*A, Tree 3",471,Falling leaves,2016,9,8,252,2457640,1,2016,9,8,252,2457640,3,1,1,0,1
'30617',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,"7141*A, Tree 3",471,Falling leaves,2016,9,18,262,2457650,7,2016,9,18,262,2457650,4,1,1,0,1
'28810',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,"7141*A, Tree 3",471,Falling leaves,2016,9,23,267,2457655,1,2016,9,23,267,2457655,7,1,1,0,1
"'28810,31237'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,"7141*A, Tree 3",471,Falling leaves,2016,10,7,281,2457669,2,2016,10,8,282,2457670,4,2,2,1,1
"'28846,28810'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,"7141*A, Tree 3",471,Falling leaves,2016,10,16,290,2457678,4,2016,10,28,302,2457690,1,6,13,1,1
'30617',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,"7141*A, Tree 3",471,Falling leaves,2016,10,30,304,2457692,1,2016,10,30,304,2457692,10,1,1,0,1
'28810',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,"7141*A, Tree 3",471,Falling leaves,2016,11,10,315,2457703,1,2016,11,10,315,2457703,3,1,1,0,1
'28846',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",471,Falling leaves,2016,8,2,215,2457603,3,2016,8,2,215,2457603,11,1,1,0,1
'28810',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",471,Falling leaves,2016,9,8,252,2457640,1,2016,9,8,252,2457640,3,1,1,0,1
"'29105,30617'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",471,Falling leaves,2016,9,16,260,2457648,5,2016,9,18,262,2457650,4,2,3,1,1
'28810',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",471,Falling leaves,2016,9,23,267,2457655,1,2016,9,23,267,2457655,1,1,1,0,1
'30215',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",471,Falling leaves,2016,9,25,269,2457657,1,2016,9,25,269,2457657,5,1,1,0,1
"'28810,31237,28846'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",471,Falling leaves,2016,10,7,281,2457669,2,2016,10,24,298,2457686,4,8,18,1,1
"'31237,30617'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",471,Falling leaves,2016,10,29,303,2457691,1,2016,10,30,304,2457692,10,2,2,1,1
"'28810,19414'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",471,Falling leaves,2016,11,10,315,2457703,1,2016,11,12,317,2457705,1,2,3,1,1
"'29105,28810,26428,24475,29262,30408,28846,29374,30555,30638,26398,30522,30642,30617,19414,31726,31237'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,"19804*A, Tree 2",483,Leaves,2016,4,24,115,2457503,3,2016,11,18,323,2457711,13,57,209,1,0
"'29374,28810,26428,29262,30408,28846,30555,30522,30642,30617,19414,31237'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,"7141*A, Tree 3",483,Leaves,2016,4,24,115,2457503,3,2016,11,18,323,2457711,13,57,209,1,0
"'29105,28810,29374,26428,24475,29262,30408,28846,30215,30522,30552,30642,30555,31240,30617,31726,19414,31237'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",483,Leaves,2016,4,24,115,2457503,2,2016,10,24,298,2457686,4,57,184,1,1
"'31237,30617'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",483,Leaves,2016,10,29,303,2457691,1,2016,10,30,304,2457692,10,2,2,1,1
'28810',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,"19804*A, Tree 2",498,Colored leaves,2016,8,27,240,2457628,1,2016,8,27,240,2457628,11,1,1,0,1
"'28810,28846,29105,30617,31726,31237,19414'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,"19804*A, Tree 2",498,Colored leaves,2016,9,8,252,2457640,1,2016,11,18,323,2457711,13,25,72,1,1
"'28846,28810,30617,19414,31237'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,"7141*A, Tree 3",498,Colored leaves,2016,8,2,215,2457603,3,2016,11,18,323,2457711,13,26,109,1,0
'30522',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",498,Colored leaves,2016,5,27,148,2457536,6,2016,5,27,148,2457536,1,1,1,0,1
"'28810,28846,29105,30617'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",498,Colored leaves,2016,9,8,252,2457640,1,2016,9,23,267,2457655,1,6,16,1,1
"'30215,28846,19414,28810,31237'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",498,Colored leaves,2016,9,25,269,2457657,1,2016,10,24,298,2457686,4,12,30,1,1
"'31237,30617'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",498,Colored leaves,2016,10,29,303,2457691,1,2016,10,30,304,2457692,10,2,2,1,1
'29374',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,"19804*A, Tree 2",500,Flowers or flower buds,2016,5,9,130,2457518,7,2016,5,9,130,2457518,4,1,1,0,1
"'30555,30408,30638,26398,30522'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,"19804*A, Tree 2",500,Flowers or flower buds,2016,5,21,142,2457530,3,2016,5,27,148,2457536,2,3,7,1,1
"'26428,30642,28810,28846'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,"19804*A, Tree 2",500,Flowers or flower buds,2016,6,2,154,2457542,2,2016,7,8,190,2457578,9,10,37,1,1
"'29374,28846'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,"7141*A, Tree 3",500,Flowers or flower buds,2016,5,9,130,2457518,5,2016,5,10,131,2457519,3,2,2,1,1
"'30555,30408,28810'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,"7141*A, Tree 3",500,Flowers or flower buds,2016,5,21,142,2457530,3,2016,5,27,148,2457536,2,2,7,1,1
"'26428,30642,28810,28846'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,"7141*A, Tree 3",500,Flowers or flower buds,2016,6,2,154,2457542,2,2016,7,8,190,2457578,9,10,37,1,1
'29374',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",500,Flowers or flower buds,2016,5,9,130,2457518,5,2016,5,9,130,2457518,4,1,1,0,1
'28810',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",500,Flowers or flower buds,2016,5,27,148,2457536,6,2016,5,27,148,2457536,1,1,1,0,1
"'28846,26428,30552,28810,30642,30555,30215'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",500,Flowers or flower buds,2016,5,31,152,2457540,2,2016,7,11,193,2457581,6,14,42,1,1
'29374',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,"19804*A, Tree 2",501,Open flowers,2016,5,9,130,2457518,7,2016,5,9,130,2457518,4,1,1,0,1
"'28810,28846'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,"19804*A, Tree 2",501,Open flowers,2016,6,30,182,2457570,3,2016,7,8,190,2457578,9,3,9,1,1
'29374',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,"7141*A, Tree 3",501,Open flowers,2016,5,9,130,2457518,5,2016,5,9,130,2457518,1,1,1,0,1
'30555',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,"7141*A, Tree 3",501,Open flowers,2016,5,21,142,2457530,3,2016,5,21,142,2457530,6,1,1,0,1
"'28846,28810'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,"7141*A, Tree 3",501,Open flowers,2016,6,27,179,2457567,4,2016,7,8,190,2457578,9,4,12,1,1
'29374',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",501,Open flowers,2016,5,9,130,2457518,5,2016,5,9,130,2457518,4,1,1,0,1
"'30555,30215,28846'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",501,Open flowers,2016,6,24,176,2457564,1,2016,6,27,179,2457567,3,3,4,1,1
"'28810,28846,30215'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,"17527*D, Tree 1",501,Open flowers,2016,7,7,189,2457577,7,2016,7,11,193,2457581,6,3,5,1,1
"'28810,28846'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,"19804*A, Tree 2",502,Pollen release (flowers),2016,7,7,189,2457577,7,2016,7,8,190,2457578,9,2,2,1,0
'28846',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,"7141*A, Tree 3",502,Pollen release (flowers),2016,6,27,179,2457567,4,2016,6,27,179,2457567,3,1,1,0,1
'28846',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,"7141*A, Tree 3",502,Pollen release (flowers),2016,7,8,190,2457578,8,2016,7,8,190,2457578,9,1,1,0,1
