Partner_Group,Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,ITIS_Number,Individual_ID,Plant_Nickname,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,28731,92209,689-2010*A Sugar maple,501,Open flowers,2016,4,19,110,2457498,1,2016,4,19,110,2457498,2
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,28731,92209,689-2010*A Sugar maple,501,Open flowers,2016,4,23,114,2457502,2,2016,4,23,114,2457502,1
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,28731,92209,689-2010*A Sugar maple,501,Open flowers,2016,4,25,116,2457504,1,2016,4,25,116,2457504,3
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,28731,92209,689-2010*A Sugar maple,501,Open flowers,2016,5,3,124,2457512,2,2016,5,3,124,2457512,3
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,61,Acer,saccharum,sugar maple,28731,92209,689-2010*A Sugar maple,502,Pollen release (flowers),2016,4,19,110,2457498,1,2016,4,19,110,2457498,2
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,86289,1323-82*A American basswood,371,Breaking leaf buds,2016,4,3,94,2457482,1,2016,4,6,97,2457485,2
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,86289,1323-82*A American basswood,371,Breaking leaf buds,2016,4,13,104,2457492,1,2016,4,15,106,2457494,1
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,86289,1323-82*A American basswood,371,Breaking leaf buds,2016,4,19,110,2457498,3,2016,5,2,123,2457511,4
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,86289,1323-82*A American basswood,371,Breaking leaf buds,2016,5,8,129,2457517,2,2016,5,8,129,2457517,7
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,86289,1323-82*A American basswood,371,Breaking leaf buds,2016,6,1,153,2457541,1,2016,6,5,157,2457545,2
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,86289,1323-82*A American basswood,371,Breaking leaf buds,2016,6,14,166,2457554,7,2016,6,14,166,2457554,5
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,87757,17538*A American basswood,371,Breaking leaf buds,2016,4,3,94,2457482,1,2016,4,6,97,2457485,2
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,87757,17538*A American basswood,371,Breaking leaf buds,2016,4,13,104,2457492,1,2016,4,15,106,2457494,1
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,87757,17538*A American basswood,371,Breaking leaf buds,2016,4,19,110,2457498,2,2016,5,3,124,2457512,3
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,87757,17538*A American basswood,371,Breaking leaf buds,2016,5,8,129,2457517,2,2016,5,12,133,2457521,3
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,87757,17538*A American basswood,371,Breaking leaf buds,2016,6,2,154,2457542,1,2016,6,5,157,2457545,2
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,86289,1323-82*A American basswood,467,Increasing leaf size,2016,4,27,118,2457506,3,2016,4,28,119,2457507,1
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,86289,1323-82*A American basswood,467,Increasing leaf size,2016,5,6,127,2457515,4,2016,5,6,127,2457515,2
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,86289,1323-82*A American basswood,467,Increasing leaf size,2016,5,12,133,2457521,4,2016,6,7,159,2457547,7
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,87757,17538*A American basswood,467,Increasing leaf size,2016,5,6,127,2457515,4,2016,5,6,127,2457515,2
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,87757,17538*A American basswood,467,Increasing leaf size,2016,5,12,133,2457521,4,2016,5,20,141,2457529,6
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,87757,17538*A American basswood,467,Increasing leaf size,2016,5,27,148,2457536,1,2016,6,7,159,2457547,2
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,86289,1323-82*A American basswood,483,Leaves,2016,4,27,118,2457506,3,2016,4,29,120,2457508,2
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,86289,1323-82*A American basswood,483,Leaves,2016,5,2,123,2457511,1,2016,5,2,123,2457511,4
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,86289,1323-82*A American basswood,483,Leaves,2016,5,8,129,2457517,2,2016,5,16,137,2457525,1
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,86289,1323-82*A American basswood,483,Leaves,2016,5,20,141,2457529,3,2016,5,27,148,2457536,3
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,86289,1323-82*A American basswood,483,Leaves,2016,5,31,152,2457540,1,2016,6,19,171,2457559,-9999
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,87757,17538*A American basswood,483,Leaves,2016,4,27,118,2457506,3,2016,4,29,120,2457508,2
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,87757,17538*A American basswood,483,Leaves,2016,5,2,123,2457511,1,2016,5,6,127,2457515,2
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,87757,17538*A American basswood,483,Leaves,2016,5,9,130,2457518,1,2016,5,16,137,2457525,1
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,87757,17538*A American basswood,483,Leaves,2016,5,20,141,2457529,3,2016,5,27,148,2457536,3
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,87757,17538*A American basswood,483,Leaves,2016,5,31,152,2457540,1,2016,6,19,171,2457559,-9999
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,86289,1323-82*A American basswood,498,Colored leaves,2016,4,28,119,2457507,1,2016,4,28,119,2457507,1
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,86289,1323-82*A American basswood,498,Colored leaves,2016,5,6,127,2457515,4,2016,5,6,127,2457515,2
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,86289,1323-82*A American basswood,498,Colored leaves,2016,5,20,141,2457529,3,2016,5,20,141,2457529,1
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,86289,1323-82*A American basswood,498,Colored leaves,2016,5,27,148,2457536,5,2016,5,27,148,2457536,3
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,86289,1323-82*A American basswood,498,Colored leaves,2016,5,31,152,2457540,1,2016,5,31,152,2457540,1
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,86289,1323-82*A American basswood,498,Colored leaves,2016,6,7,159,2457547,2,2016,6,7,159,2457547,7
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,87757,17538*A American basswood,498,Colored leaves,2016,5,6,127,2457515,3,2016,5,6,127,2457515,2
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,87757,17538*A American basswood,498,Colored leaves,2016,5,20,141,2457529,3,2016,5,20,141,2457529,2
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,87757,17538*A American basswood,498,Colored leaves,2016,5,27,148,2457536,1,2016,5,27,148,2457536,3
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,87757,17538*A American basswood,498,Colored leaves,2016,5,31,152,2457540,1,2016,5,31,152,2457540,1
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,87757,17538*A American basswood,498,Colored leaves,2016,6,7,159,2457547,2,2016,6,7,159,2457547,2
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,86289,1323-82*A American basswood,500,Flowers or flower buds,2016,5,21,142,2457530,1,2016,5,21,142,2457530,1
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,86289,1323-82*A American basswood,500,Flowers or flower buds,2016,5,31,152,2457540,1,2016,6,14,166,2457554,5
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,87757,17538*A American basswood,500,Flowers or flower buds,2016,4,24,115,2457503,1,2016,4,24,115,2457503,1
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,87757,17538*A American basswood,500,Flowers or flower buds,2016,6,7,159,2457547,2,2016,6,7,159,2457547,2
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,21536,87757,17538*A American basswood,500,Flowers or flower buds,2016,6,14,166,2457554,5,2016,6,14,166,2457554,5
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,19290,87756,611-2010*A White oak,371,Breaking leaf buds,2016,4,17,108,2457496,1,2016,4,17,108,2457496,1
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,19290,87756,611-2010*A White oak,371,Breaking leaf buds,2016,4,24,115,2457503,1,2016,5,3,124,2457512,3
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,19290,87756,611-2010*A White oak,371,Breaking leaf buds,2016,5,8,129,2457517,2,2016,5,9,130,2457518,6
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,19290,87756,611-2010*A White oak,371,Breaking leaf buds,2016,6,2,154,2457542,2,2016,6,2,154,2457542,5
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,19290,87756,611-2010*A White oak,467,Increasing leaf size,2016,5,12,133,2457521,3,2016,5,20,141,2457529,2
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,19290,87756,611-2010*A White oak,467,Increasing leaf size,2016,5,27,148,2457536,1,2016,6,9,161,2457549,5
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,19290,87756,611-2010*A White oak,483,Leaves,2016,3,6,66,2457454,-9999,2016,3,6,66,2457454,6
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,19290,87756,611-2010*A White oak,483,Leaves,2016,5,12,133,2457521,4,2016,6,19,171,2457559,-9999
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,19290,87756,611-2010*A White oak,498,Colored leaves,2016,5,20,141,2457529,5,2016,5,20,141,2457529,2
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,19290,87756,611-2010*A White oak,498,Colored leaves,2016,5,27,148,2457536,1,2016,5,31,152,2457540,2
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,19290,87756,611-2010*A White oak,498,Colored leaves,2016,6,7,159,2457547,5,2016,6,7,159,2457547,2
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,19290,87756,611-2010*A White oak,500,Flowers or flower buds,2016,4,24,115,2457503,1,2016,4,24,115,2457503,1
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,19290,87756,611-2010*A White oak,500,Flowers or flower buds,2016,5,22,143,2457531,2,2016,5,22,143,2457531,4
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,19290,87756,611-2010*A White oak,500,Flowers or flower buds,2016,6,14,166,2457554,5,2016,6,14,166,2457554,5
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,19290,87756,611-2010*A White oak,501,Open flowers,2016,4,24,115,2457503,1,2016,4,24,115,2457503,1
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,19290,87756,611-2010*A White oak,501,Open flowers,2016,5,6,127,2457515,3,2016,5,6,127,2457515,2
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,19290,87756,611-2010*A White oak,501,Open flowers,2016,5,22,143,2457531,2,2016,5,22,143,2457531,4
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,19290,87756,611-2010*A White oak,516,Fruits,2016,6,14,166,2457554,5,2016,6,14,166,2457554,5
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,22445,86278,16611*F Eastern cottonwood,371,Breaking leaf buds,2016,4,15,106,2457494,3,2016,4,15,106,2457494,1
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,22445,86278,16611*F Eastern cottonwood,371,Breaking leaf buds,2016,4,19,110,2457498,2,2016,4,29,120,2457508,1
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,22445,86278,16611*F Eastern cottonwood,371,Breaking leaf buds,2016,5,1,122,2457510,1,2016,5,8,129,2457517,7
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,22445,86279,16611*J Eastern cottonwood,371,Breaking leaf buds,2016,4,28,119,2457507,4,2016,4,29,120,2457508,1
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,22445,86279,16611*J Eastern cottonwood,371,Breaking leaf buds,2016,5,6,127,2457515,5,2016,5,8,129,2457517,7
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,22445,86280,16611*K Eastern cottonwood,371,Breaking leaf buds,2016,4,28,119,2457507,4,2016,4,29,120,2457508,1
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,22445,86280,16611*K Eastern cottonwood,371,Breaking leaf buds,2016,5,1,122,2457510,1,2016,5,8,129,2457517,7
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,22445,86281,16611*O Eastern cottonwood,371,Breaking leaf buds,2016,4,19,110,2457498,2,2016,4,19,110,2457498,4
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,22445,86281,16611*O Eastern cottonwood,371,Breaking leaf buds,2016,4,28,119,2457507,4,2016,4,29,120,2457508,1
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,22445,86281,16611*O Eastern cottonwood,371,Breaking leaf buds,2016,5,1,122,2457510,1,2016,5,1,122,2457510,5
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,22445,86281,16611*O Eastern cottonwood,371,Breaking leaf buds,2016,5,8,129,2457517,2,2016,5,8,129,2457517,7
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,22445,86282,22099*A Eastern cottonwood,371,Breaking leaf buds,2016,3,24,84,2457472,2,2016,3,26,86,2457474,1
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,22445,86282,22099*A Eastern cottonwood,371,Breaking leaf buds,2016,4,6,97,2457485,1,2016,4,6,97,2457485,2
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,22445,86282,22099*A Eastern cottonwood,371,Breaking leaf buds,2016,4,9,100,2457488,1,2016,4,9,100,2457488,1
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,22445,86282,22099*A Eastern cottonwood,371,Breaking leaf buds,2016,4,15,106,2457494,2,2016,4,15,106,2457494,1
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,22445,86282,22099*A Eastern cottonwood,371,Breaking leaf buds,2016,4,19,110,2457498,2,2016,4,19,110,2457498,2
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,22445,86282,22099*A Eastern cottonwood,371,Breaking leaf buds,2016,4,28,119,2457507,1,2016,4,29,120,2457508,1
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,22445,86282,22099*A Eastern cottonwood,371,Breaking leaf buds,2016,5,1,122,2457510,1,2016,5,1,122,2457510,2
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,22445,86282,22099*A Eastern cottonwood,371,Breaking leaf buds,2016,5,6,127,2457515,3,2016,5,12,133,2457521,3
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,22445,86282,22099*A Eastern cottonwood,371,Breaking leaf buds,2016,6,2,154,2457542,2,2016,6,2,154,2457542,2
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,22445,86278,16611*F Eastern cottonwood,390,Ripe fruits,2016,5,26,147,2457535,4,2016,5,26,147,2457535,1
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,22445,86278,16611*F Eastern cottonwood,390,Ripe fruits,2016,6,2,154,2457542,2,2016,6,4,156,2457544,3
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,22445,86279,16611*J Eastern cottonwood,390,Ripe fruits,2016,6,11,163,2457551,4,2016,6,11,163,2457551,7
Arnold Arboretum - Tree Spotters Program,20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,22445,86280,16611*K Eastern cottonwood,390,Ripe fruits,2016,6,11,163,2457551,4,2016,6,11,163,2457551,7
